"annotation_id","annotator","created_at","id","lead_time","label","text","updated_at"
366,"1","2025-03-14T16:02:13.736749Z",366,106.427,"Negative","Ким эрэ “ийэлээх” дуу, “аҕалаах” дуу притоҥ­ҥа олорон, сакааска сылдьан үлэ­лиир.","2025-03-14T16:02:13.736851Z"
367,"1","2025-03-14T16:02:24.680658Z",367,8.63,"Neutral","Саввин төлөпүөнүн мастарыскыайга илдьибитигэр “өрөмүөн 26 тыһ.","2025-03-14T16:02:24.680736Z"
368,"1","2025-03-14T16:10:44.967496Z",368,498.162,"Negative","л ыахтаахпыт” диирин кытта мөккүспүтүм уонна мөхпүтүм.","2025-03-14T16:10:44.967577Z"
369,"1","2025-03-14T16:10:54.498915Z",369,6.773,"Neutral","Мунньар суумабын мин ороскуот курдук көрүөхтээхпин.","2025-03-14T16:10:54.498995Z"
370,"1","2025-03-14T16:12:07.663754Z",370,70.717,"Neutral","Дьиҥинэн, кэтэх дьон саха сүөһүтүн ииттиэхтээхтэр.","2025-03-14T16:12:07.663841Z"
371,"1","2025-03-14T16:12:55.911440Z",371,46.847,"Neutral","Дорогая, дьон дьиҥ олоҕунан олороллор, кинигэнэн буолбатах.","2025-03-14T16:12:55.911519Z"
372,"1","2025-03-14T16:13:17.718166Z",372,19.818,"Neutral","Билигин биһиэхэ “Көмүөл” кинигэ кыһатыгар Герта Рудых, Ирина Захарова, Наталья Саввинова, Степан Спиридонов кинигэ таҥаллар, оттон Варвара Петровна Саввинова, Альбина Гусимовна Аммосова эрэдээктэрдииллэр.","2025-03-14T16:13:17.718243Z"
373,"1","2025-03-14T16:13:31.070277Z",373,11.934,"Neutral","Биһиэхэ сылга 21%-ҥа тиийэ дохуоттаах уурунуу табыгастаах усулуобуйатын талыаххытын сөп.","2025-03-14T16:13:31.070397Z"
374,"1","2025-03-14T16:13:41.784152Z",374,8.99,"Neutral","2 дьиэ 8х10, биир дьиэ 9х12-лээх, ону 2 кыбартыыралаах гына оҥордубут.","2025-03-14T16:13:41.784242Z"
375,"1","2025-03-14T16:14:49.760808Z",375,65.249,"Positive","Аара маҕаһыыҥҥа сылдьан, Бииктэрин сөбүлүүр аһын бэлэмнии охсон, үөрдээри түбүгүрэрэ.","2025-03-14T16:14:49.760886Z"
376,"1","2025-03-14T16:15:00.944761Z",376,8.466,"Neutral","Кыайыы 60 сылыгар тутан бүтэрбиппит.","2025-03-14T16:15:00.944837Z"
377,"1","2025-03-14T16:15:17.899618Z",377,15.204,"Neutral","Оттон дьахтар уонна эр киһи сыһыана онуоха биир “ингредиент” эрэ.","2025-03-14T16:15:17.899700Z"
378,"1","2025-03-14T16:16:17.398332Z",378,57.739,"Negative","Суоппар кэлэн баран, массыынаттан тахсыбакка төлөпүөнү сиргэ быраҕар.","2025-03-14T16:16:17.398408Z"
379,"1","2025-03-14T16:16:25.025074Z",379,6.26,"Neutral","Ол сыттахпына, убайым киирэн кэлбитэ.","2025-03-14T16:16:25.025154Z"
380,"1","2025-03-14T16:22:57.626023Z",380,390.715,"Neutral","Этэҥҥэ эргиллэн кэлэрин күүтэбит,"" – диэн салгыы сэһэргиир ""Айар Кут"" регионнааҕы поэттарын уонна прозаиктарын сойууһун чилиэнэ, Үөһээ Бүлүү ""Чэчир"" хоһоонньуттарын чилиэнэ Тумусова Прасковья Алексеевна-Туску.","2025-03-14T16:22:57.626101Z"
381,"1","2025-03-14T16:23:49.018081Z",381,49.786,"Neutral","Дьахтар доруобуйатыгар кыра туох эмэ баар буолла да (оҕоҥ ыйааһына улахан эбэтэр кыра “отёктаах” буоллаххына) куоракка  Перинатальнай кииҥҥэ ыытан иһэллэр.","2025-03-14T16:23:49.018173Z"
382,"1","2025-03-14T16:32:36.861746Z",382,525.314,"Positive","Онон кини олохтоох бэйэни салайыныы сокуонун ис тутулун бастакыттан үөрэппит, оҥорсубут уонна оройуон баһылыгынан үлэлии олорон бу сокуон олоххо киириитигэр  чопчу үлэлэспит уопуттаах дьокутаат буоларын быһыытынан биһиги киниттэн дьоҥҥо быһааран биэрэригэр көрдөстүбүт.","2025-03-14T16:32:36.861825Z"
383,"1","2025-03-14T16:37:22.139237Z",383,283.701,"Positive","Инникитин кыах баарынан өссө тэнийиэххэ сөп.","2025-03-14T16:37:22.139316Z"
384,"1","2025-03-14T16:37:56.011555Z",384,31.119,"Neutral","Биллэн турар, муниципалитет салайааччыта дьонун иннигэр эппиэтинэһи сүгүөхтээх.","2025-03-14T16:37:56.011633Z"
385,"1","2025-03-14T16:41:12.227023Z",385,194.0,"Neutral","Ол курдук, Омскай уобалаһыттан 50 туонна “Розара” хортуоппуй бастыҥ суордун, ону сэргэ Татарстан Казань куоратыттан эмиэ 50 туонна “Розара“ суорду аҕалбыппыт.","2025-03-14T16:41:12.227207Z"
386,"1","2025-03-14T16:41:55.633240Z",386,41.9,"Neutral","Уһук Хоту уонна онно тэҥнэммит территориялары тыын суолталаах табаарынан хааччыйарга туһуламмыт “Хотугу таһаҕаһы тиэйии туһунан” тирэх сокуон күүһүгэр киирэр.","2025-03-14T16:41:55.633322Z"
387,"1","2025-03-14T16:43:29.128725Z",387,91.871,"Neutral","олунньуга ФАС салалтатын кытта көрсөн “ити ЯТЭК инбэстиисийэтин бырыһыаныгар туох киирэрин көрдөрдүн эбэтэр хампаанньа үлэтин бойкуоттуубут” диэн иккиттэн биирин талларбытыгар “ятэктар” дьэ биирдэ Саха сиригэр атыылыыр “гаастарыгар инбэстииссийэлээх бырыһыаннара” төһө буоларын арыйбыттар.","2025-03-14T16:43:29.128804Z"
388,"1","2025-03-14T16:43:42.060388Z",388,10.11,"Neutral","Манна төлөпүөнүнэн мэдиссиинэ үлэһиттэрэ нэһилиэнньэни ыҥыраллар.","2025-03-14T16:43:42.060466Z"
389,"1","2025-03-14T16:45:50.572359Z",389,126.942,"Neutral","Дэриэбинэҕэ сөбүлэһэр киһи көстүбэккэ, 2003 с. Уһун Күөлгэ бастакы үүт переработкатын кэпэрэтиибин биэс сыл салайбыта.","2025-03-14T16:45:50.572439Z"
390,"1","2025-03-14T16:47:17.130181Z",390,84.773,"Negative","Атын аттарынан кыттыбыт буоламмын, сүрдээҕин ыарырҕаттым.","2025-03-14T16:47:17.130260Z"
391,"1","2025-03-14T16:49:51.680066Z",391,152.868,"Positive","Ол көмөтүнэн “Маят” бириискэ бөһүөлэктэригэр түргэн интэриниэт киирдэ, уолаттар сонуну түргэнник тутар, ырыаны-тойугу истэр, электроннай өҥөнү туһанар кыахтаннылар.","2025-03-14T16:49:51.680144Z"
392,"1","2025-03-14T16:51:19.260619Z",392,86.011,"Positive","Оҕо улааппытын эрэ кэннэ маннык “ыарыылааҕын” билбит эбэтэр сэрэйбит буоллаххытына, кими да буруйдаабакка, күүһү оҕону ылыныыга, өйүүргэ ыытыахтааххыт.","2025-03-14T16:51:19.260698Z"
393,"1","2025-03-14T16:54:06.672906Z",393,165.918,"Neutral","Эбээ, хайа, туохтан күллүҥ?","2025-03-14T16:54:06.672981Z"
394,"1","2025-03-14T16:55:25.706093Z",394,77.578,"Negative","Оттон дьоҥҥо табыгастаах эрэ, суох эрэ – ол кими да долгуппат.","2025-03-14T16:55:25.706170Z"
395,"1","2025-03-14T16:56:08.535900Z",395,40.993,"Neutral","Тоҕус “баба-яганы” суулларбыт хорсун саха уола Итини таһынан, геолог графическай матырыйааллары сыыппараҕа көһөрөр уонна сир аннынааҕы выработкалар геологическай докумуоннарын оҥорор үлэни эмиэ сүрүннүүр, геология усулуобуйатын дириҥник өйдүүргэ скважиналары ойуулуур (описание).","2025-03-14T16:56:08.535979Z"
396,"1","2025-03-14T16:56:17.322743Z",396,6.425,"Neutral","Кини идэтинэн  художник - мастер.","2025-03-14T16:56:17.322821Z"
397,"1","2025-03-14T16:57:03.996275Z",397,45.163,"Positive","Ону Екатерина Корякина чаҕылхайдык толорбута.","2025-03-14T16:57:03.996352Z"
398,"1","2025-03-14T16:57:42.293533Z",398,36.854,"Neutral","Куонкурус кыайыылаахтарын быһаарар, бырайыактары билиһиннэрэр түмүк тэрээһин ахсынньы 8 күнүгэр буолла.","2025-03-14T16:57:42.293611Z"
399,"1","2025-03-14T16:59:14.567719Z",399,90.551,"Neutral","Оттон  массыына-көмпүүтэрдэр бэйэлэригэр үлэлии олороллор.","2025-03-14T16:59:14.567800Z"
400,"1","2025-03-14T17:00:42.679194Z",400,85.718,"Neutral","Оччоҕо манна, Халымаҕа, олоро сатыырга кыах бэриллэн, дьон эниэргийэтэ сүтүө суох этэ буолбатах дуо?","2025-03-14T17:00:42.679275Z"
401,"1","2025-03-14T17:00:57.865664Z",401,13.851,"Neutral","Үс улахан историческай суолталаах.","2025-03-14T17:00:57.865744Z"
402,"1","2025-03-14T17:01:07.044985Z",402,7.779,"Neutral","Онтубут тэҥ тэҥинэн тахсыахтаах.","2025-03-14T17:01:07.045064Z"
403,"1","2025-03-14T17:02:34.096851Z",403,85.623,"Negative","Кини өлүөҕүттэн, арааһа, бары даҕаны “һуу” диэтэхпит буолуо.","2025-03-14T17:02:34.096926Z"
404,"1","2025-03-14T17:04:03.777566Z",404,87.768,"Neutral","Дьоммун кытары ол туһунан кэпсэтэ сатаатахпына, “сичи, эбэҥ кырдьыбыт, ол иһин ардыгар инник буолар” эрэ дииллэрэ.","2025-03-14T17:04:03.777643Z"
405,"1","2025-03-14T17:04:10.447988Z",405,3.989,"Neutral","Нина миигиттэн биир сыл аҕа этэ.","2025-03-14T17:04:10.448067Z"
406,"1","2025-03-14T17:04:24.548157Z",406,12.655,"Positive","Мин доҕордуу сыһыаннаах, эйэлээх кэлэктиипкэ киирэммин, табыллан сылдьабын.","2025-03-14T17:04:24.548236Z"
407,"1","2025-03-14T17:05:01.161798Z",407,34.613,"Neutral","Маныырга ханан, хайдах киирэн олорон “баба-яганы” табыахха сөбүн былаанныыбыт.","2025-03-14T17:05:01.161877Z"
408,"1","2025-03-14T17:05:06.914631Z",408,4.42,"Neutral","тан тайҕаҕа көһөн олоробут.","2025-03-14T17:05:06.914717Z"
409,"1","2025-03-14T17:05:21.747432Z",409,12.273,"Neutral","Уулусса уота тыгар кэмигэр, сиэркилэнэн көрбүтүм, кыыс ньылбы сыгынньахтаммыт этэ.","2025-03-14T17:05:21.747538Z"
410,"1","2025-03-17T18:18:02.805810Z",410,122.549,"Neutral","Оттон даача, саад, оҕуруот сиригэр баар дьиэни уонна атын кыра тутуулары отторго сылын аайы 15 кууп маһы кэрдиэххэ сөп.","2025-03-17T18:18:02.805949Z"
411,"1","2025-03-17T18:18:29.436882Z",411,24.15,"Neutral","Үлэтэ ыарахан эрээри, хамнаһа онно эппиэттиир – үрдүк.","2025-03-17T18:18:29.436962Z"
412,"1","2025-03-17T18:18:43.594953Z",412,11.518,"Neutral","Хайдах эрэ эрдэттэн дойдубар баран үлэлиэхпин баҕара саныыр этим.","2025-03-17T18:18:43.595033Z"
413,"1","2025-03-17T18:18:54.366290Z",413,8.182,"Positive","Бэйэм өйбүнэн, толкуйбунан, бу илиибинэн харчы оҥостуохпун баҕарабын.","2025-03-17T18:18:54.366424Z"
414,"1","2025-03-17T18:20:44.671204Z",414,108.248,"Neutral","Биллэн турар, оччотооҕу ыалга үлэҕэ-хамнаска көмөлөһөөччүлэрэ оҕолоро буолаллара.","2025-03-17T18:20:44.671287Z"
415,"1","2025-03-17T18:21:53.556153Z",415,64.807,"Negative","Төрүөтэ, кыыс кыратыттан ыарыһах, мөлтөх этэ.","2025-03-17T18:21:53.556233Z"
416,"1","2025-03-17T18:22:40.378708Z",416,40.821,"Neutral","Ол эрээри “бу Саха сирин ийэлэрин барыларын манна аҕалан төрөтөр хайдаҕа буолла?","2025-03-17T18:22:40.378786Z"
417,"1","2025-03-17T18:25:29.169768Z",417,165.641,"Negative","Быйыл Кузбаска икки быһылаан бэлиэтэммит: дьиэтээҕи ыттар алталаах уонна түөртээх кыргыттары өлөрбүттэр.","2025-03-17T18:25:29.169853Z"
418,"1","2025-03-17T18:25:35.842140Z",418,3.643,"Neutral","Мин Нина Николаевнаны кытта 1990-с сс.","2025-03-17T18:25:35.842218Z"
419,"1","2025-03-17T18:26:13.441535Z",419,35.881,"Neutral","Бииктэр биһигини “кэлин дьиэҕитигэр тиийдэххитинэ, миэхэ кэлэн ыалдьыттаарыҥ” диэн ыҥырбыта.","2025-03-17T18:26:13.441618Z"
420,"1","2025-03-17T18:27:25.247586Z",420,69.788,"Positive","Билигин, ханна да буоларын курдук, Ленскэй ыччаттара чөл олоҕу өрө туталлар, физкультуранан, успуордунан утумнаахтык дьарыктаналлар.","2025-03-17T18:27:25.247668Z"
421,"1","2025-03-17T18:29:16.390283Z",421,109.26,"Positive","Саҥа сүүрээн, сонун хайысха!","2025-03-17T18:29:16.390362Z"
422,"1","2025-03-17T18:29:49.596642Z",422,31.756,"Positive","Чысхаан айымньытыгар Мааппа уонна Ылдьаа көҥүл тыыннаах истиҥ тапталга куустаран биэс уон сылга тэҥнээх биэс дьоллоох күнү атаарбыт буоллахтарына, М.","2025-03-17T18:29:49.596720Z"
423,"1","2025-03-17T18:30:42.020535Z",423,50.699,"Neutral","Дьиктитэ диэн, боросто­туукканы ордук ойохтоох дьон сакаастыыр.","2025-03-17T18:30:42.020616Z"
424,"1","2025-03-17T18:31:10.267900Z",424,24.017,"Neutral","Ол эрээри хамнаска буолбатах.","2025-03-17T18:31:10.267991Z"
425,"1","2025-03-17T18:31:37.277170Z",425,25.679,"Neutral","Билиҥҥи саҥа былаас дьоно үөһэттэн аллара сүрүннэнэн үлэлиир саҥардыллыбыт судаарыстыба сокуонугар олоҕурар.","2025-03-17T18:31:37.277259Z"
426,"1","2025-03-17T18:32:36.844638Z",426,57.8,"Positive","Ол да буоллар, Егор олоҕун-үлэтин суола кинини Мииринэйгэ мээнэҕэ аҕалбатаҕар эрэнэр.","2025-03-17T18:32:36.844721Z"
427,"1","2025-03-17T18:42:08.857226Z",427,568.149,"Positive","Кини ырыатын сиэннэрэ, хос сиэннэрэ ыллыахтара турдаҕа.","2025-03-17T18:42:08.857325Z"
428,"1","2025-03-17T18:42:52.140224Z",428,40.852,"Positive","Бөртө” сылгы собуота” ХЭТ өрөспүүбүлүкэ  биир бөдөҥ, уһун кэм устата таһаарыылаахтык үлэлии олорор тэрилтэтинэн буолар.","2025-03-17T18:42:52.140303Z"
429,"1","2025-03-17T18:43:04.325631Z",429,10.785,"Neutral","Диспансер үлэтин-хамнаһын билистэ Саргылаана БАГЫНАНОВА.","2025-03-17T18:43:04.325711Z"
430,"1","2025-03-17T18:43:38.096905Z",430,31.777,"Neutral","Хас биирдии бырайыакка хостоон көрүү ыытыллыбыт сирин, хайалаах боруода хостоммут сирин булгуччу чөлүгэр түһэрэр үлэ эрдэттэн учуоттанан, киирэ сылдьар.","2025-03-17T18:43:38.096986Z"
431,"1","2025-03-17T18:44:11.281898Z",431,31.631,"Positive","Нина Чигирева аатын алмааска иҥэрии – бу аҥаардас билинии, ытыктабыл эрэ буолбатах, бу – эдэр артыыстары саҥаттан-саҥа ситиһиигэ көҕүлүүр суол.","2025-03-17T18:44:11.281977Z"
432,"1","2025-03-17T18:44:43.505896Z",432,30.99,"Positive","Тэрилтэ салалтата үлэһиттэр хампаанньа олоҕор-дьаһаҕар көхтөөхтүк кыттыылара кинилэр хампаанньаҕа үтүө, сиэрдээх сыһыаннаах буолууларыгар дьайарын толору өйдүүр.","2025-03-17T18:44:43.505975Z"
433,"1","2025-03-17T18:45:13.819620Z",433,28.857,"Neutral","Нэһилиэктэр бэйэлэрэ эмиэ биһиэхэ быһаччы тахсаллар этэ.","2025-03-17T18:45:13.819698Z"
434,"1","2025-03-17T18:45:45.364461Z",434,28.913,"Neutral","Ньургун Боотур” олоҥхо-операҕа сүрүн дьоруой – Айыы бухатыыра – Ньургун Боотур Аллараа дойду күүстэрин кытта туруулаһыыта сэһэргэнэр.","2025-03-17T18:45:45.364553Z"
435,"1","2025-03-17T18:46:57.798068Z",435,70.279,"Neutral","Биллэн турар, учуонайдар-устуоруктар, бар дьон даҕаны этэринэн, боростотуукка – саамай былыргы идэ.","2025-03-17T18:46:57.798145Z"
436,"1","2025-03-17T18:47:33.959950Z",436,34.36,"Neutral","Кэмниэ кэнэҕэс, балай эмэ хойутаан, «сийиэһи» тэрийээччи кимэ билиннэ – сценаҕа маанытык таҥныбыт «солбуйааччы» Д. таҕыста.","2025-03-17T18:47:33.960028Z"
437,"1","2025-03-17T18:48:38.007579Z",437,62.922,"Positive","Сахалар чараас эйгэлээхпит, барытыгар итэҕэйэбит.","2025-03-17T18:48:38.007716Z"
438,"1","2025-03-17T18:49:16.122383Z",438,36.52,"Negative","Ол түмүгэр бэйэни салайыы уорганнара боломуочуйалаахтар, оттон ону толорор үптэрэ суох.","2025-03-17T18:49:16.122463Z"
439,"1","2025-03-17T18:49:52.576185Z",439,34.23,"Neutral","И. Винокуров кэпсээбитинэн, бу “шайтаны” бастаан тордох иһигэр олордубуттар.","2025-03-17T18:49:52.576264Z"
440,"1","2025-03-17T18:50:19.492163Z",440,23.544,"Neutral","Чуолаан “Земский доктор”, “Земский учитель”, “Муравьев-Амурский 2030” судаарыстыба бырагыраамалара олоххо киирилэрин көрүөҕэ.","2025-03-17T18:50:19.492245Z"
441,"1","2025-03-17T18:50:25.576362Z",441,4.589,"Positive","Олус үчүгэй эбии ас.","2025-03-17T18:50:25.576444Z"
442,"1","2025-03-17T18:50:55.763803Z",442,28.924,"Neutral","Онно дии – геолог булуутун араас хабааннаах, көрүҥнээх ырытыы, көрүү, анаалыс, түмүк оҥоһуллар сирэ.","2025-03-17T18:50:55.763885Z"
443,"1","2025-03-17T18:51:46.984409Z",443,49.786,"Neutral","Оннооҕор сорох ыарыһахтар үлэлии-үлэлии эмтэнэр буоллулар.","2025-03-17T18:51:46.984490Z"
444,"1","2025-03-17T18:52:22.060316Z",444,33.393,"Positive","Нэһилиэктэригэр кулууп тутулларыгар олохтоохтор бэйэлэрэ интэриэстээх буоллахтара.","2025-03-17T18:52:22.060397Z"
445,"1","2025-03-17T18:52:51.199500Z",445,26.354,"Positive","Сирбитин кэрийэн, туох баарын-суоҕун көрөн-истэн баран, астынан, дьиэбит диэки эргилиннибит.","2025-03-17T18:52:51.199581Z"
446,"1","2025-03-17T18:53:03.657852Z",446,9.896,"Neutral","Мин аатым Дайыына Байдам Сииҥкэ кыыһа диэммин, Нам улууһун Бөтүҥ сэлиэнньэтиттэн төрүттээхпин.","2025-03-17T18:53:03.657933Z"
447,"1","2025-03-17T18:53:43.699914Z",447,38.366,"Positive","Сир баайын хостуур тосхоллору элбэх сыллаах уопуппутугар тирэҕирэн, хотугу айылҕа уратытын билэр дьон быһыытынан, бэйэбит оҥоробут.","2025-03-17T18:53:43.699997Z"
448,"1","2025-03-17T18:54:20.398425Z",448,34.797,"Positive","Тыа сиригэр мээнэ сылдьыбат уонна сылдьыбатаҕым ырааппыт буолан, туох эрэ үчүгэйи, үтүөнү, сэргэх сэһэни истээри испэр долгуйабын.","2025-03-17T18:54:20.398507Z"
449,"1","2025-03-17T18:54:50.640240Z",449,27.951,"Neutral","Үтүө дьыала” хамсааһын билиҥҥи салайааччыта бүгүн этиллибит этиилэр барыта дьүүллэнэн форсайт-сессия резолюциятыгар киириэ диэн эрэннэрдэ.","2025-03-17T18:54:50.640324Z"
450,"1","2025-03-17T18:54:59.222698Z",450,4.557,"Neutral","Только для пайщиков СКПК ""Ссудо-Сберегательный Союз"".","2025-03-17T18:54:59.222836Z"
451,"1","2025-03-17T18:55:26.559050Z",451,26.173,"Neutral","Онон дьүөгэбин кытта дьиэ куортамнаан олоробут.","2025-03-17T18:55:26.559131Z"
452,"1","2025-03-17T18:55:40.151565Z",452,12.21,"Neutral","Бырабыыталыстыба дьиэтигэр 2000 сылы түмүктүүр мунньахха бу хамсааһын түмүгэ таһаарыллыбыта.","2025-03-17T18:55:40.151644Z"
453,"1","2025-03-17T18:56:19.859191Z",453,37.79,"Neutral","Олоҥхом ситиһиилэрин этэр буоллахха, аан маҥнай Уус Алдан Бороҕонугар С.","2025-03-17T18:56:19.859288Z"
454,"1","2025-03-18T12:48:28.109450Z",454,48.215,"Neutral","Бу идэҕэ үлэһиттэрбит кэлэ-бара тураллар.","2025-03-18T12:48:28.109533Z"
455,"1","2025-03-18T12:49:31.065837Z",455,60.888,"Neutral","Олоҥхо тыллара уустук соҕус этилэр буолан баран, түргэнник өйдөөбүтүм.","2025-03-18T12:49:31.066018Z"
456,"1","2025-03-18T12:50:08.617828Z",456,35.761,"Neutral","Мин 4 км бүтэйинэн эргитиллэр мэччирэҥ буолуохтаах сирим ортотугар күөл баар, урут кус ытар эбэбит этэ.","2025-03-18T12:50:08.617969Z"
457,"1","2025-03-18T12:51:02.053497Z",457,49.202,"Positive","Ол иһин күнүс ыскылааппар үлэлии-үлэлии, барытын билиэх-көрүөх баҕам батарбакка, киэһээҥҥи өттүгэр күн аайы хайа маастарын кытта учаастагы кэрийсэрим, оҥорон таһаарыыны үөрэтэрим.","2025-03-18T12:51:02.053582Z"
458,"1","2025-03-18T12:51:09.632374Z",458,6.006,"Neutral","Үбүлээһинэ - 130 мөл.","2025-03-18T12:51:09.632455Z"
459,"1","2025-03-18T12:51:38.737944Z",459,27.441,"Positive","Ити курдук айар куттаах дьон, түмсэн дуоһуйа кэпсэтэн, санаа үллэстэн, инники былааннары торумнаан, күүс-уох, сэниэ бөҕө эбинэн, бары астынан-дуоһуйан тарҕастыбыт.","2025-03-18T12:51:38.738020Z"
460,"1","2025-03-18T12:52:15.763436Z",460,35.469,"Negative","Арай тас дойду сорох технологияларын уонна тэриллэрин туттартан аккаастанарга тиийбиттэр.","2025-03-18T12:52:15.763516Z"
461,"1","2025-03-18T12:52:38.444043Z",461,21.118,"Negative","Хомойуох иһин, учууталлар маннык ньыманы билбэттэр.","2025-03-18T12:52:38.444135Z"
462,"1","2025-03-18T12:52:52.348493Z",462,12.563,"Neutral","Талаҕы, дулҕа төбөтүн сииллэр.","2025-03-18T12:52:52.348572Z"
463,"1","2025-03-18T12:53:05.894455Z",463,12.1,"Neutral","Сааспар ким да наадыйбатаҕа.","2025-03-18T12:53:05.894534Z"
464,"1","2025-03-18T12:53:14.456417Z",464,7.27,"Neutral","2005 сыллаахха Петр Семенович Ефремов дьаһалынан “Бөртө” сылгы собуота” ХЭТ диэн буолбуппут.","2025-03-18T12:53:14.456503Z"
465,"1","2025-03-18T12:53:49.775506Z",465,33.731,"Neutral","Маннык кэпэрээссийэ баан суох сиригэр үлэлиэхтээх.","2025-03-18T12:53:49.775585Z"
466,"1","2025-03-18T12:54:42.686835Z",466,50.792,"Positive","Төрөөбүт айылҕатыгар итинник харыстабыллаах сыһыаннааҕа сөхтөрөн, ол кылгас түгэн умнуллубаттыы хаалан хаалбыт.","2025-03-18T12:54:42.686914Z"
467,"1","2025-03-18T12:55:16.343154Z",467,29.975,"Negative","Мин өйбүттэн тахсан хаалбытым.","2025-03-18T12:55:16.343235Z"
468,"1","2025-03-18T12:56:04.507582Z",468,45.714,"Neutral","Бу күҥҥэ Өксөкүлээх Өлөксөй аатынан норуоттар доҕордоһууларын дьиэтигэр Александр Жирков олоҥхо уонна ыһыах быстыспат ситимнээхтэрин бэлиэтээн эттэ.","2025-03-18T12:56:04.507662Z"
469,"1","2025-03-18T12:56:17.957009Z",469,10.528,"Neutral","Оннооҕор мин биир ый Дьокуускайга баран кэлэрбэр 50 тыһ.","2025-03-18T12:56:17.957089Z"
470,"1","2025-03-18T12:56:49.264609Z",470,29.525,"Positive","Саҥа инбэнтээринэн, тэрилинэн хааччыйабыт, саҥа, сонун сиэксийэлэри уонна хайысхалары киллэрэбит.","2025-03-18T12:56:49.264687Z"
471,"1","2025-03-18T12:57:25.931732Z",471,33.032,"Negative","Мин ону утара сатыыр этим.","2025-03-18T12:57:25.931811Z"
472,"1","2025-03-18T12:58:02.868598Z",472,34.791,"Positive","Саамай сүрүн туруорсуубут – биһиги субъект элбэх боломуочуйаны бэйэтигэр ылан сүрүн боппуруостары бэйэтэ быһаарарын курдук бырааптанарын туруорсабыт.","2025-03-18T12:58:02.868679Z"
473,"1","2025-03-18T12:58:39.603183Z",473,35.298,"Negative","Ол эрээри дакаастыыр кыаҕыҥ суох, сабаҕалаан этэҕин.","2025-03-18T12:58:39.603266Z"
474,"1","2025-03-18T12:58:51.422363Z",474,10.423,"Neutral","Сержант сыбаанньалаахпын, артылыарыйа пуолкатыгар эрэспиэскэ отделениетын хамандыырабын.","2025-03-18T12:58:51.422441Z"
475,"1","2025-03-18T12:59:12.483852Z",475,19.861,"Neutral","Чэпчэтиини туһанар дьон тустаах докумуоннарын көрдөрүөхтээхтэр.","2025-03-18T12:59:12.483934Z"
476,"1","2025-03-18T12:59:17.302325Z",476,3.405,"Neutral","ТХМ-тан өссө  урут “160 тыһ.","2025-03-18T12:59:17.302405Z"
477,"1","2025-03-18T13:00:32.588918Z",477,73.418,"Negative","Аҕыйах хонуктааҕыта Дьокуускайга олорор 33 саастаах урбаанньыт кыыс криптовалюта “атыылаһабын” дии санаан, баантан кирэдьиит ылан, 16 709 000 солкуобайын түөкүттэргэ ыытта.","2025-03-18T13:00:32.588999Z"
478,"1","2025-03-18T13:01:09.862133Z",478,34.631,"Neutral","Хамаандаҕа өрөспүүбүлүкэ бары кэриэтэ улууһун оҕолоро киирбиттэр.","2025-03-18T13:01:09.862211Z"
479,"1","2025-03-18T13:07:59.080784Z",479,406.831,"Neutral","буолуохтаах да сабаас, оччоҕо эрэ тыа сиригэр дьон сүөһү ииттиэ” дииллэр.","2025-03-18T13:07:59.080862Z"
480,"1","2025-03-18T13:08:15.468144Z",480,14.945,"Neutral","Маныаха дьон ыйытыкка хоруйуттан түөрт көрүҥ мадьыал баара көстөр.","2025-03-18T13:08:15.468221Z"
481,"1","2025-03-18T13:10:05.337419Z",481,108.466,"Neutral","Өскөтүн өссө биир күннээхтэрэ буоллар, үлэ түмүгэ олох таһыччы буолуо эбитэ үһү.","2025-03-18T13:10:05.337497Z"
482,"1","2025-03-18T13:10:54.806691Z",482,47.467,"Positive","Хата, дьон-сэргэ ыҥырыыны сөпкө ылынан, тутууну бэйэлэрин илиилэригэр ылбыттара, күргүөмүнэн үлэлээбитэрэ, харчы хомуйбуттара.","2025-03-18T13:10:54.806770Z"
483,"1","2025-03-18T13:11:26.806009Z",483,28.513,"Negative","Оттон Валентина Никифоровна төрөппүт кыыһа: “Үс киһи тыыныгар турбут рецидивискэ 20 сыл диэн олус кыра!","2025-03-18T13:11:26.806091Z"
484,"1","2025-03-18T13:11:34.594287Z",484,3.243,"Neutral","Оттон билигин бастакы оҕо хапытаала 630,4 тыс.","2025-03-18T13:11:34.594450Z"
485,"1","2025-03-18T13:12:17.516292Z",485,41.009,"Positive","Оҕо эрдэхпиттэн мэлдьи Хампаҕа эһэлээх эбэбэр сайылыырым, кинилэр миигин үлэни таптыырга, сүрэхтээх буоларга үөрэппиттэрэ.","2025-03-18T13:12:17.516382Z"
486,"1","2025-03-18T13:13:17.170007Z",486,56.114,"Negative","Оттон кини илиитэ-атаҕа бааллыбыт буоллаҕына, пууну тутар харчыта, ыттары тутар үбэ суох буоллаҕына, аҥаардас бэйэтэ эрэ эппиэттиирэ төһө сөбүй?","2025-03-18T13:13:17.170085Z"
487,"1","2025-03-18T13:13:59.074125Z",487,39.885,"Positive","Бу икки айымньы таптал араас иэйиитин эттэллэр да, дьылҕа хаан оҥоһуутунан хас биирдии киһи бу орто дойдуга дьоллоох буолуохтааҕын, иэримэ дьиэ иччилээн, оҕо-уруу тэнитэр ыйаахтааҕар эрэли саҕар айымньылар.","2025-03-18T13:13:59.074206Z"
